SE_Filename	BNC_Filename	Rand.	Concordance1	Concor-dance2	Concordance3	Lemma	‘	NOT	Tense	Voice	?	Time reference	Continuous	Repeated	Extra function	Comment	Annotator
filename#291	SHX8	6208		's absolutely revolting		revolt	c		NOT progressive	A		present	yes	no			T
filename#867	SZKE	6206		's fine tearing		tear	c		NOT progressive	A		present	yes	no			T
filename#155	SEBP	6205		's doing		do	c		present	A		present	yes	yes			T
filename#438	SMW8	6204		was that you were doing		do			past	A		past	unclear	unclear			T
filename#438	SMW8	6204		was doing		do			past	A		unclear	unclear	no			T
filename#695	SVBJ	6204		's er		NA	c		NOT progressive	A		present	yes	no			T
filename#1244	S96L	6199		're talking		talk	c		present	A		present	yes	no			T
filename#799	SXLC	6197		were talking		talk			past	A		past	yes	no			T
filename#1161	S73U	6195		's going		go	c		present	A		unclear	unclear	unclear			T
filename#514	SPYD	6195		is now being		be			present	A		present	yes	no			T
filename#602	SR3K	6193		're making		make	c		present	A		present	yes	unclear			T
filename#974	S346	6192		was doing		do			past	A		past	yes	yes			T
filename#782	SXBE	6190		be totally devoid of doing		do			NOT progressive	A		modal/infinitive	yes	no			T
filename#192	SFB9	6190		're going		go	c		present	A	q	future	no	no			T
filename#448	SM99	6189		's she teaching		teach	c		present	A	q	present	yes	yes			T
filename#264	SHCG	6184		been thinking		think			perfect	A		past/present	yes	no			T
filename#1103	S66E	6184		was just clarifying		clarify			past	A		past	yes	no			T
filename#454	SNCG	6183		're talking		talk	c		present	A		present	yes	yes			T
filename#438	SMW8	6176		's getting		get	c		present	A		present	yes	no	gradual change		T
filename#413	SL9V	6175		was trying		try			past	A		present	yes	no			T
filename#1042	S5PF	6174		was doing		do			past	A		past	yes	no			T
filename#512	SPXW	6173		are they saying		say			present	A	q	present	no	unclear			T
filename#382	SK3S	6172		been waiting		wait	c		perfect	A		past/present	yes	no			T
filename#1011	S4WJ	6172		're cutting		cut down	c		present	A		general	yes	yes			T
filename#1078	S6GC	6172		's going		go	c		GOING TO	A		present	yes	no			T
filename#826	SYG9	6169		were going		go			past	A		future	yes	no		reported speech (thought) in the past but with future reference	T
filename#227	SF7R	6168		was going		go on			past	A		past	yes	no			T
filename#812	SXWH	6162		's obv		NA	c		NOT progressive	A		present	yes	no			T
filename#252	SG3Q	6155		isn't well going		go	c	n	present	A		future	no	no			T
filename#521	SP2Y	6154		was selling		sell			past	A		past	no	no			T
filename#390	SLDB	6154		's amazing speaking		amaze	c		NOT progressive	A		present	yes	no			T
filename#413	SL9V	6154		's called machine learning		learn	c		NOT progressive	A		present	yes	no			T
filename#1145	S7SX	6154		be discussing		discuss			catenative	A		future	yes	no			T
filename#278	SHLT	6151		're talking		talk	c		present	A		unclear	yes	unclear			T
filename#1079	S6HP	6150		's er		NA	c		NOT progressive	A		present	yes	no			T
filename#998	S4L9	6145		're probably sweating		sweat	c		present	A		unclear	yes	unclear			T
filename#926	S2XV	6145		be are talking		talk			NOT progressive	A	q	hypothetical	yes	no			T
filename#294	SH2P	6144		's happening		happen	c		present	A	q	present	yes	no			T
filename#884	SZXQ	6144		's er		NA	c		NOT progressive	A		present	yes	no			T
filename#1102	S66A	6143		is being		pay			present	P		general	no	yes			T
filename#228	SF8D	6143		was overflowing		overflow			past	A		past	yes	no			T
filename#503	SPJR	6141		are having		have			present	A		present	yes	unclear	emphasis/shock		T
filename#803	SXPW	6140		'm going		go	c		GOING TO	A		present	yes	no			T
filename#600	SRYY	6140		're using		use	c		present	A		general	yes	yes			T
filename#224	SF3V	6134		're doing		do	c		present	A		general	yes	unclear			T
filename#1114	S7DR	6133		was saying		say			past	A		past	no	no			T
filename#1234	S9YC	6132		'm not blaming		blame	c	n	present	A		present	yes	no			T
filename#486	SN3D	6131		're waiting		wait	c		present	A	q	unclear	yes	no	framing		T
filename#925	S2XJ	6129		are yeah no begging		beg			NOT progressive	A		present	yes	no			T
filename#893	S2AJ	6128		're doing		do	c		present	A		past	yes	no			T
filename#840	SYXU	6124		're telling		tell	c		present	A		present	no	no			T
filename#908	S2KP	6124		were you looking		look for			past	A	q	past	yes	no			T
filename#729	SVXP	6121		'm not talking		talk	c	n	present	A		present	yes	no			T
filename#584	SRKV	6117		'm taking		take	c		present	A		present	yes	no			T
filename#1182	S8LS	6115		's what's going		go	c		GOING TO	A		present	yes	no			T
filename#749	SWF6	6115		's er		NA	c		NOT progressive	A		present	yes	no			T
filename#669	SUKT	6112		's running		run	c		present	A		general	yes	no			T
filename#520	SP2X	6112		were being		record			past	P	q	present	yes	no		reported speech + evidence of recording	T
filename#644	STWC	6111		're getting		get	c		present	A		unclear	no	unclear			T
filename#619	STB7	6109		'm going		go	c		GOING TO	A		present	yes	no			T
filename#541	SQHY	6108		been telling		tell	c		perfect	A		past	no	unclear			T
filename#1242	S95D	6107		're washing		wash up	c		present	A		future	yes	no	framing		T
filename#551	SQVW	6102		be holding toys or using		hold			modal	A		general	yes	no			T
filename#1155	S7WY	6102		'm not actually going		go	c	n	GOING TO	A		present	yes	no			T
filename#396	SLMB	6099		were they were all talking		talk			past	A		past	yes	no			T
filename#876	SZQX	6098		was sitting		sit			past	A		past	yes	no			T
filename#611	SR82	6098		'm talking		talk	c		present	A		present	yes	no			T
filename#695	SVBJ	6092		're going		go	c		present	A		present	yes	no			T
filename#1161	S73U	6090		's getting		get	c		present	A		past	no	no			T
filename#301	SH8K	6090		'm going		go	c		GOING TO	A		present	yes	no			T
filename#805	SXQ6	6089		're not gonna be putting		put	c	n	catenative	A		future	no	no			T
filename#1043	S5PW	6089		were just walking		walk			past	A		past	yes	no	framing		T
filename#1090	S6R4	6085		was just taking		take			past	A		unclear	yes	yes		reported speech 	T
filename#930	S23A	6080		was freezing		freeze			past	A		past	yes	no			T
filename#997	S4K7	6079		are you doing		do			present	A	q	present	yes	no			T
filename#339	SJ3S	6077		're flying		fly	c		present	A		general	yes	yes			T
filename#208	SFQE	6077		are you saying		say			present	A	q	present	yes	no			T
filename#1072	S6A5	6075		be staying		stay			modal	A		future	yes	no		reported thought with future reference	T
filename#962	S3TD	6075		's saying		say	c		present	A		unclear	no	yes			T
filename#1078	S6GC	6070		was saying		say			past	A		past	no	no			T
filename#1168	S784	6066		'm reading		read	c		present	A		present	yes	no			T
filename#340	SJ4X	6066		're looking		look	c		present	A		present	yes	no			T
filename#591	SRRQ	6063		're picking		pick up	c		present	A	q	future	no	no			T
filename#759	SWRQ	6062		are camping		camp			present	A		future	yes	no			T
filename#991	S4C2	6061		'm leaving		leave	c		present	A		present	no	no			T
filename#390	SLDB	6058		're getting		get	c		present	A		unclear	no	unclear			T
filename#727	SVVK	6058		be quite challenging		challenge			NOT progressive	A		modal/infinitive	yes	no			T
filename#766	SWVQ	6057		'm saying		say	c		present	A		present	yes	no			T
filename#1053	S5XD	6056		's no point even counting		count	c		NOT progressive	A		present	yes	no			T
filename#469	SNNJ	6052		were trying		try			past	A		past	yes	no			T
filename#1083	S6J2	6052		be doing		do			GOING TO	A		unclear	no	no			T
filename#654	ST62	6048		are you talking		talk			present	A		present	yes	no			T
filename#161	SEGL	6046		were freezing		freeze			NOT progressive	A		past	yes	no			T
filename#776	SW6K	6043		was a parcel coming		come			NOT progressive	A		past	yes	no			T
filename#469	SNNJ	6039		're doing		do	c		present	A		general	yes	unclear			T
filename#1160	S72Q	6038		were saying		say			past	A		past	no	no			T
filename#411	SL8N	6036		been ripping		rip off	c		perfect	A		past	no	unclear			T
filename#292	SHZP	6035		be coming		come	c		modal	A		future	yes	no	gradual change		T
filename#261	SHAZ	6033		's what they're doing		do	c		present	A		unclear	yes	unclear			T
filename#1124	S7JS	6031		's coming		come down	c		present	A		future	no	no			T
filename#639	STRW	6031		are getting		get			present	A		present	yes	no	gradual change		T
filename#527	SP5V	6030		'm hoping		hope	c		present	A		present	yes	no			T
filename#1199	S8X7	6026		're doing		do	c		present	A		present	yes	no			T
filename#540	SQG4	6016		're not going		go	c	n	present	A	q	present	yes	no			T
filename#230	SGAW	6016		're not going		go	c	n	GOING TO	A		present	yes	no			T
filename#1065	S57J	6015		'm very much enjoying		enjoy	c		present	A		present	yes	no			T
filename#520	SP2X	6013		were doing		do			past	A		past	yes	yes			T
filename#441	SMZV	6012		'm thinking		think	c		present	A		unclear	yes	no			T
filename#846	SY4A	6012		was thinking		think			past	A		past/present	yes	no			T
filename#356	SKHW	6010		's like yeah pouring		pour	c		present	A		unclear	unclear	unclear			T
filename#950	S3LE	6004		was working		work			past	A		past	yes	yes			T
filename#536	SQBK	6002		'm going		go	c		GOING TO	A		present	yes	no			T
filename#530	SP67	5997		's things coming		thing	c		NOT progressive	A		present	yes	no			T
filename#1192	S8S2	5997		been recording		record	c		perfect	A		past/present	yes	no			T
filename#228	SF8D	5997		was going		go			GOING TO	A		past	yes	no			T
filename#1100	S632	5996		's going		go on	c		present	A		present	yes	no			T
filename#188	SE6F	5995		's so fucking annoying		fuck	c		NOT progressive	A		present	yes	no			T
filename#710	SVHN	5994		's thinking		think	c		present	A		present	yes	no			T
filename#197	SFG3	5993		was saying		say			past	A		past	no	no			T
filename#856	SZBD	5990		's all very well being		be	c		NOT progressive	A		present	yes	no			T
filename#267	SHDM	5990		're seeing		see	c		present	A		present	yes	yes		is dating a repeated and/or a continuous action?	T
filename#321	SJNB	5990		be going		go			modal	A		present	yes	no			T
filename#1124	S7JS	5988		was tasty filling		fill			NOT progressive	A		past	yes	no			T
filename#1155	S7WY	5987		'm not trying		try	c	n	present	A		present	yes	no			T
filename#835	SYUR	5987		're trying		try	c		present	A		unclear	yes	no			T
filename#1244	S96L	5987		was keeping		keep			past	A		unclear	yes	no			T
filename#920	S2T6	5986		're we're not going		go	c	n	present	A		future	no	no			T
filename#449	SNAC	5982		'm thinking		think	c		present	A		present	yes	no			T
filename#493	SN8K	5982		are you going		go			present	A	q	present	yes	no			T
filename#1101	S64H	5981		's doing		do	c		present	A		present	yes	yes			T
filename#729	SVXP	5981		'm talking		talk	c		present	A		present	yes	no			T
filename#1038	S5JX	5979		's like settling		settle in	c		NOT progressive	A		present	yes	no			T
filename#1213	S9ER	5977		was going		go			past	A		past	yes	yes			T
filename#504	SPLU	5977		'm just waiting		wait	c		present	A		present	yes	no			T
filename#985	S38P	5976		be yeah doing		do			modal	A		hypothetical	yes	unclear			T
filename#1044	S5P8	5975		am I doing		do			present	A	q	present	yes	no			T
filename#948	S3JF	5967		is a staging		stage			NOT progressive	A		present	yes	no			T
filename#1144	S7SU	5965		was he was doing		do			past	A		past	yes	yes			T
filename#1204	S85D	5964		'm not even exaggerating		exaggerate	c	n	present	A		present	yes	no			T
filename#356	SKHW	5962		're fucking		fuck	c		NOT progressive	A		present	yes	no			T
filename#820	SYA7	5960		were just kind of discussing		discuss			past	A		past	yes	no			T
filename#704	SVD6	5960		's new to being		be	c		NOT progressive	A		present	yes	no			T
filename#462	SNJP	5959		was he was trying		try			past	A		past	yes	no			T
filename#1184	S8PT	5959		'm not showering		shower	c	n	present	A		future	yes	no			T
filename#570	SQ9R	5958		'm trying		try	c		present	A		present	yes	no			T
filename#241	SGN8	5958		be asking		ask			catenative	A	q	hypothetical	no	no			T
filename#389	SLBS	5949		'm ruining		ruin	c		present	A		present	yes	yes			T
filename#488	SN4N	5945		's taking		take	c		present	A		present	unclear	no			T
filename#1058	S527	5945		were taking		take			past	A		past	no	unclear			T
filename#812	SXWH	5945		be the one toeing		toe			NOT progressive	A		modal/infinitive	yes	no			T
filename#898	S2C9	5941		're actually doing		do	c		present	A		unclear	yes	yes			T
filename#649	ST25	5941		is that going		go			GOING TO	A		present	yes	no			T
filename#727	SVVK	5941		're lying		lie	c		present	A		present	yes	no			T
filename#1242	S95D	5939		're not going to recording		go	c	n	GOING TO	A		present	yes	no			T
filename#739	SV4W	5935		are you going		go			present	A	q	present	yes	no			T
filename#449	SNAC	5933		'm considering		consider	c		present	A		present	yes	no			T
filename#796	SXK2	5929		's he's just making		make up	c		present	A		present	yes	unclear			T
filename#433	SMRU	5926		be a living		live			NOT progressive	A		modal/infinitive	yes	no			T
filename#1129	S7MF	5925		be recycling		recycle			NOT progressive	A		general	yes	no			T
filename#786	SXC6	5924		is doing		do			present	A		unclear	yes	no			T
filename#571	SQ93	5923		's like you're pretending		pretend	c		present	A		hypothetical	yes	no			T
filename#1241	S94Z	5923		was nearly falling		fall asleep			past	A		past	no	no			T
filename#388	SLBG	5922		's starting		start	c		present	A	q	present	yes	no	gradual change		T
filename#1184	S8PT	5922		's so weird being		be	c		NOT progressive	A		present	yes	no			T
filename#560	SQ3P	5922		was working		work			past	A		past	yes	yes			T
filename#679	SUVQ	5921		was telling		tell			past	A		past	no	no			T
filename#618	STBW	5919		're talking		talk	c		present	A		present	yes	no			T
filename#1232	S9WZ	5918		's one thing doing		thing	c		NOT progressive	A		present	yes	no			T
filename#1216	S9F9	5916		was working		work			past	A		past	yes	yes			T
filename#952	S3M4	5916		was starting		start			past	A		future	no	no			T
filename#1053	S5XD	5916		's now watching		watch	c		present	A		present	yes	yes			T
filename#1002	S4PC	5915		're paying		pay	c		present	A		present	no	yes			T
filename#1083	S6J2	5914		was wanting		want			past	A	q	past	yes	no			T
filename#1033	S5DJ	5912		's too much going		go	c		NOT progressive	A		present	yes	no			T
filename#327	SJSC	5911		's disgusting		disgust	c		NOT progressive	A		present	yes	no			T
filename#1140	S7RA	5911		're still trying		try	c		present	A		present	yes	no			T
filename#711	SVH7	5907		is pointing		point			present	A		present	no	no			T
filename#371	SKRC	5906		was ah		NA			NOT progressive	A		past	yes	no			T
filename#1196	S8WS	5892		're digging		dig	c		present	A		unclear	yes	no			T
filename#215	SFXE	5891		'm still writing		write	c		present	A		present	yes	yes			T
filename#732	SVZB	5889		is just thinking		think			present	A		present	yes	no			T
filename#258	SG78	5889		's driving		drive	c		present	A		present	yes	yes			T
filename#488	SN4N	5888		was going		go			past	A		past	no	no			T
filename#1069	S6AK	5887		were pushing		push through			past	A		past	no	unclear			T
filename#693	SVBG	5885		're doing		do	c		present	A		present	yes	no			T
filename#230	SGAW	5883		's particularly appealing		appeal	c		NOT progressive	A		present	yes	no			T
filename#311	SJFG	5883		were er		NA			NOT progressive	A		past	yes	no			T
filename#758	SWPV	5880		's blowing		blow	c		present	A		present	yes	no			T
filename#1138	S7QU	5880		're getting		get	c		present	A		future	no	no			T
filename#841	SYX3	5879		was in hospital having		have			NOT progressive	A		past	yes	no			T
filename#670	SUNM	5878		're talking		talk	c		present	A		general	yes	no			T
filename#306	SJB4	5875		's she keep doing		do	c		present	A	q	present	yes	yes			T
filename#438	SMW8	5875		'm now visualising		visualise	c		present	A		present	yes	no			T
filename#631	STK7	5872		's doing		do	c		present	A		present	yes	yes			T
filename#438	SMW8	5871		was wheeling		wheel			past	A		past	yes	no			T
filename#1174	S8CW	5870		was doing		do			past	A		past	yes	yes			T
